CH1V,CH2V,CH3V,t0 =-5.000000e-05, tInc = 3.200000e-09,
+3.102400e+00,+3.103333e+00,+1.000000e-02,,
+3.091067e+00,+3.094400e+00,+3.026667e-02,,
+3.113600e+00,+3.096667e+00,-1.480000e-02,,
+3.093333e+00,+3.096667e+00,+2.133333e-02,,
+3.104667e+00,+3.096667e+00,-1.026667e-02,,
+3.093333e+00,+3.110133e+00,+1.680000e-02,,
+3.104667e+00,+3.110133e+00,-1.200000e-03,,
+3.095600e+00,+3.098933e+00,+1.680000e-02,,
+3.109067e+00,+3.092133e+00,-1.480000e-02,,
+3.102400e+00,+3.092133e+00,+2.800000e-02,,
+3.100133e+00,+3.092133e+00,-1.480000e-02,,
+3.084400e+00,+3.096667e+00,+2.346667e-02,,
+3.102400e+00,+3.096667e+00,-5.733334e-03,,
+3.084400e+00,+3.096667e+00,+1.680000e-02,,
+3.109067e+00,+3.096667e+00,-3.466667e-03,,
+3.093333e+00,+3.094400e+00,+2.573333e-02,,
+3.102400e+00,+3.089867e+00,+7.733333e-03,,
+3.097867e+00,+3.096667e+00,+1.226667e-02,,
+3.097867e+00,+3.089867e+00,-8.000000e-03,,
+3.091067e+00,+3.087600e+00,+1.680000e-02,,
+3.104667e+00,+3.089867e+00,-1.706667e-02,,
+3.091067e+00,+3.098933e+00,+1.906667e-02,,
+3.097867e+00,+3.098933e+00,+1.000000e-02,,
+3.109067e+00,+3.098933e+00,+2.800000e-02,,
+3.102400e+00,+3.094400e+00,+9.333334e-04,,
+3.097867e+00,+3.101200e+00,+2.346667e-02,,
+3.104667e+00,+3.096667e+00,+7.733333e-03,,
+3.097867e+00,+3.098933e+00,+2.346667e-02,,
+3.097867e+00,+3.092133e+00,+9.333334e-04,,
+3.091067e+00,+3.101200e+00,+2.346667e-02,,
+3.106933e+00,+3.092133e+00,-1.480000e-02,,
+3.093333e+00,+3.096667e+00,+1.226667e-02,,
+3.100133e+00,+3.092133e+00,-1.200000e-03,,
+3.084400e+00,+3.107867e+00,+2.346667e-02,,
+3.111333e+00,+3.103333e+00,+1.453333e-02,,
+3.093333e+00,+3.107867e+00,+2.800000e-02,,
+3.100133e+00,+3.094400e+00,-1.026667e-02,,
+3.091067e+00,+3.107867e+00,+3.480000e-02,,
+3.095600e+00,+3.096667e+00,-1.200000e-03,,
+3.091067e+00,+3.101200e+00,+1.226667e-02,,
+3.102400e+00,+3.101200e+00,+3.200000e-03,,
+3.086667e+00,+3.098933e+00,+1.680000e-02,,
+3.095600e+00,+3.096667e+00,+7.733333e-03,,
+3.093333e+00,+3.098933e+00,+2.800000e-02,,
+3.097867e+00,+3.096667e+00,+1.226667e-02,,
+3.104667e+00,+3.105600e+00,+2.133333e-02,,
+3.106933e+00,+3.103333e+00,-5.733334e-03,,
+3.097867e+00,+3.094400e+00,+3.026667e-02,,
+3.102400e+00,+3.092133e+00,+9.333334e-04,,
+3.097867e+00,+3.094400e+00,+1.906667e-02,,
+3.106933e+00,+3.096667e+00,+1.226667e-02,,
+3.102400e+00,+3.087600e+00,+1.226667e-02,,
+3.102400e+00,+3.085333e+00,-1.480000e-02,,
+3.088800e+00,+3.098933e+00,+1.680000e-02,,
+3.104667e+00,+3.098933e+00,-1.026667e-02,,
+3.086667e+00,+3.096667e+00,+1.453333e-02,,
+3.113600e+00,+3.094400e+00,-1.480000e-02,,
+3.097867e+00,+3.105600e+00,+2.800000e-02,,
+3.104667e+00,+3.107867e+00,-1.200000e-03,,
+3.079867e+00,+3.107867e+00,+2.133333e-02,,
+3.100133e+00,+3.094400e+00,+7.733333e-03,,
+3.088800e+00,+3.098933e+00,+2.346667e-02,,
+3.104667e+00,+3.092133e+00,-1.706667e-02,,
+3.086667e+00,+3.101200e+00,+1.680000e-02,,
+3.109067e+00,+3.096667e+00,-8.000000e-03,,
+3.086667e+00,+3.105600e+00,+2.800000e-02,,
+3.097867e+00,+3.096667e+00,+7.733333e-03,,
+3.086667e+00,+3.105600e+00,+2.346667e-02,,
+3.109067e+00,+3.101200e+00,-1.200000e-03,,
+3.093333e+00,+3.098933e+00,+3.253333e-02,,
+3.113600e+00,+3.103333e+00,-1.200000e-03,,
+3.093333e+00,+3.101200e+00,+1.906667e-02,,
+3.115867e+00,+3.094400e+00,+9.333334e-04,,
+3.086667e+00,+3.105600e+00,+1.906667e-02,,
+3.113600e+00,+3.101200e+00,-1.253333e-02,,
+3.095600e+00,+3.098933e+00,+1.906667e-02,,
+3.113600e+00,+3.101200e+00,+1.680000e-02,,
+3.091067e+00,+3.094400e+00,+1.226667e-02,,
+3.109067e+00,+3.096667e+00,-1.253333e-02,,
+3.093333e+00,+3.094400e+00,+2.133333e-02,,
+3.113600e+00,+3.101200e+00,-1.026667e-02,,
+3.093333e+00,+3.094400e+00,+3.253333e-02,,
+3.093333e+00,+3.096667e+00,+9.333334e-04,,
+3.100133e+00,+3.103333e+00,+2.346667e-02,,
+3.106933e+00,+3.092133e+00,+1.000000e-02,,
+3.102400e+00,+3.098933e+00,+3.480000e-02,,
+3.095600e+00,+3.098933e+00,-1.200000e-03,,
+3.095600e+00,+3.107867e+00,+2.346667e-02,,
+3.102400e+00,+3.101200e+00,-2.386667e-02,,
+3.097867e+00,+3.105600e+00,+2.133333e-02,,
+3.106933e+00,+3.107867e+00,-1.026667e-02,,
+3.102400e+00,+3.103333e+00,+2.800000e-02,,
+3.106933e+00,+3.098933e+00,+3.200000e-03,,
+3.093333e+00,+3.107867e+00,+1.906667e-02,,
+3.102400e+00,+3.085333e+00,+1.226667e-02,,
+3.091067e+00,+3.092133e+00,+2.133333e-02,,
+3.118133e+00,+3.103333e+00,-3.466667e-03,,
+3.097867e+00,+3.092133e+00,+1.000000e-02,,
+3.106933e+00,+3.101200e+00,-1.933333e-02,,
+3.095600e+00,+3.094400e+00,+1.680000e-02,,
+3.100133e+00,+3.101200e+00,-2.160000e-02,,
+3.091067e+00,+3.096667e+00,+1.000000e-02,,
+3.091067e+00,+3.101200e+00,-1.026667e-02,,
+3.086667e+00,+3.101200e+00,+2.800000e-02,,
+3.100133e+00,+3.101200e+00,+7.733333e-03,,
+3.073067e+00,+3.107867e+00,+2.133333e-02,,
+3.120400e+00,+3.107867e+00,+9.333334e-04,,
+3.106933e+00,+3.103333e+00,+3.933333e-02,,
+3.075333e+00,+3.083067e+00,+5.466667e-03,,
+3.086667e+00,+3.078533e+00,+2.346667e-02,,
+3.091067e+00,+3.080800e+00,+5.466667e-03,,
+3.097867e+00,+3.053733e+00,+1.226667e-02,,
+3.124933e+00,+3.051600e+00,-1.026667e-02,,
+3.102400e+00,+3.042533e+00,+1.906667e-02,,
+3.120400e+00,+3.017733e+00,-1.253333e-02,,
+3.095600e+00,+2.986133e+00,+2.346667e-02,,
+3.104667e+00,+2.988400e+00,-1.706667e-02,,
+3.088800e+00,+2.959067e+00,+2.573333e-02,,
+3.093333e+00,+2.936533e+00,-1.200000e-03,,
+3.091067e+00,+2.896000e+00,+1.680000e-02,,
+3.086667e+00,+2.875733e+00,-1.200000e-03,,
+3.061867e+00,+2.850933e+00,+1.226667e-02,,
+3.091067e+00,+2.832933e+00,-1.933333e-02,,
+3.075333e+00,+2.830667e+00,+1.226667e-02,,
+3.091067e+00,+2.821600e+00,-1.480000e-02,,
+3.086667e+00,+2.801333e+00,+2.133333e-02,,
+3.084400e+00,+2.774267e+00,+1.000000e-02,,
+3.075333e+00,+2.749467e+00,+2.800000e-02,,
+3.091067e+00,+2.726933e+00,+1.000000e-02,,
+3.059600e+00,+2.702133e+00,+2.800000e-02,,
+3.077600e+00,+2.672800e+00,+5.466667e-03,,
+3.055067e+00,+2.650267e+00,+1.453333e-02,,
+3.075333e+00,+2.636800e+00,-3.466667e-03,,
+3.066400e+00,+2.625467e+00,+2.346667e-02,,
+3.073067e+00,+2.620933e+00,-1.706667e-02,,
+3.055067e+00,+2.591733e+00,+1.226667e-02,,
+3.082133e+00,+2.571467e+00,-1.480000e-02,,
+3.064133e+00,+2.542133e+00,+2.346667e-02,,
+3.070800e+00,+2.519600e+00,-1.026667e-02,,
+3.055067e+00,+2.492533e+00,+2.133333e-02,,
+3.073067e+00,+2.470000e+00,-1.480000e-02,,
+3.057333e+00,+2.436133e+00,+2.800000e-02,,
+3.061867e+00,+2.409067e+00,+5.466667e-03,,
+3.057333e+00,+2.373067e+00,+2.346667e-02,,
+3.079867e+00,+2.355067e+00,+1.000000e-02,,
+3.066400e+00,+2.330267e+00,+2.346667e-02,,
+3.068533e+00,+2.314400e+00,+1.000000e-02,,
+3.052800e+00,+2.287333e+00,+2.346667e-02,,
+3.064133e+00,+2.258133e+00,-1.480000e-02,,
+3.052800e+00,+2.242267e+00,+3.253333e-02,,
+3.064133e+00,+2.219733e+00,-2.160000e-02,,
+3.055067e+00,+2.188133e+00,+1.906667e-02,,
+3.055067e+00,+2.172400e+00,-3.466667e-03,,
+3.043867e+00,+2.152133e+00,+2.346667e-02,,
+3.059600e+00,+2.136400e+00,+1.000000e-02,,
+3.050533e+00,+2.122800e+00,+2.800000e-02,,
+3.061867e+00,+2.100267e+00,-1.026667e-02,,
+3.057333e+00,+2.080000e+00,+1.000000e-02,,
+3.070800e+00,+2.057467e+00,-1.480000e-02,,
+3.052800e+00,+2.046133e+00,+2.346667e-02,,
+3.059600e+00,+2.016933e+00,-1.933333e-02,,
+3.043867e+00,+2.016933e+00,+2.573333e-02,,
+3.070800e+00,+1.992133e+00,-1.200000e-03,,
+3.043867e+00,+1.974000e+00,+2.800000e-02,,
+3.059600e+00,+1.951467e+00,+1.226667e-02,,
+3.043867e+00,+1.940267e+00,+3.026667e-02,,
+3.061867e+00,+1.910933e+00,-5.733334e-03,,
+3.043867e+00,+1.901867e+00,+1.680000e-02,,
+3.066400e+00,+1.881600e+00,-5.733334e-03,,
+3.048267e+00,+1.854533e+00,+1.680000e-02,,
+3.070800e+00,+1.834267e+00,+5.466667e-03,,
+3.064133e+00,+1.825333e+00,+2.133333e-02,,
+3.073067e+00,+1.800533e+00,-1.933333e-02,,
+3.052800e+00,+1.775733e+00,+2.573333e-02,,
+3.075333e+00,+1.748667e+00,-3.466667e-03,,
+3.052800e+00,+1.737333e+00,+1.680000e-02,,
+3.061867e+00,+1.696800e+00,-8.000000e-03,,
+3.048267e+00,+1.685467e+00,+1.680000e-02,,
+3.061867e+00,+1.660667e+00,+9.333334e-04,,
+3.046133e+00,+1.633733e+00,+1.906667e-02,,
+3.070800e+00,+1.608933e+00,+5.466667e-03,,
+3.050533e+00,+1.584133e+00,+2.346667e-02,,
+3.066400e+00,+1.566000e+00,+1.000000e-02,,
+3.061867e+00,+1.536800e+00,+1.000000e-02,,
+3.070800e+00,+1.505200e+00,-1.706667e-02,,
+3.059600e+00,+1.489467e+00,+2.800000e-02,,
+3.059600e+00,+1.469067e+00,+1.226667e-02,,
+3.057333e+00,+1.442133e+00,+2.346667e-02,,
+3.073067e+00,+1.408267e+00,+9.333334e-04,,
+3.055067e+00,+1.383467e+00,+2.346667e-02,,
+3.066400e+00,+1.370000e+00,-5.733334e-03,,
+3.066400e+00,+1.342933e+00,+1.680000e-02,,
+3.077600e+00,+1.315867e+00,-8.000000e-03,,
+3.050533e+00,+1.284267e+00,+2.133333e-02,,
+3.077600e+00,+1.261733e+00,+9.333334e-04,,
+3.055067e+00,+1.246000e+00,+1.680000e-02,,
+3.064133e+00,+1.221200e+00,-1.200000e-03,,
+3.061867e+00,+1.194133e+00,+1.226667e-02,,
+3.061867e+00,+1.162533e+00,+1.000000e-02,,
+3.048267e+00,+1.144533e+00,+1.906667e-02,,
+3.075333e+00,+1.117467e+00,+9.333334e-04,,
+3.057333e+00,+1.094933e+00,+3.253333e-02,,
+3.066400e+00,+1.063333e+00,+5.466667e-03,,
+3.048267e+00,+1.038533e+00,+2.800000e-02,,
+3.061867e+00,+1.027333e+00,+5.466667e-03,,
+3.061867e+00,+1.000267e+00,+2.133333e-02,,
+3.079867e+00,+9.754667e-01,+7.733333e-03,,
+3.064133e+00,+9.529334e-01,+2.133333e-02,,
+3.075333e+00,+9.372000e-01,-1.480000e-02,,
+3.066400e+00,+9.124000e-01,+2.346667e-02,,
+3.079867e+00,+8.942667e-01,-1.253333e-02,,
+3.066400e+00,+8.717334e-01,+1.226667e-02,,
+3.075333e+00,+8.492000e-01,-1.026667e-02,,
+3.055067e+00,+8.402667e-01,+2.346667e-02,,
+3.082133e+00,+8.198667e-01,+7.733333e-03,,
+3.068533e+00,+7.973334e-01,+1.453333e-02,,
+3.097867e+00,+7.770666e-01,-3.466667e-03,,
+3.061867e+00,+7.681333e-01,+1.680000e-02,,
+3.082133e+00,+7.433333e-01,-2.160000e-02,,
+3.066400e+00,+7.208000e-01,+1.680000e-02,,
+3.070800e+00,+7.185333e-01,+3.200000e-03,,
+3.061867e+00,+6.937333e-01,+2.800000e-02,,
+3.075333e+00,+6.756000e-01,+9.333334e-04,,
+3.052800e+00,+6.486667e-01,+2.346667e-02,,
+3.082133e+00,+6.418667e-01,-1.706667e-02,,
+3.070800e+00,+6.080000e-01,+1.906667e-02,,
+3.073067e+00,+6.034667e-01,-1.480000e-02,,
+3.059600e+00,+5.832000e-01,+2.133333e-02,,
+3.082133e+00,+5.517333e-01,-1.706667e-02,,
+3.066400e+00,+5.404000e-01,+2.133333e-02,,
+3.086667e+00,+5.290667e-01,-1.253333e-02,,
+3.064133e+00,+5.201333e-01,+2.573333e-02,,
+3.082133e+00,+4.908000e-01,-1.480000e-02,,
+3.066400e+00,+4.840000e-01,+2.346667e-02,,
+3.082133e+00,+4.660000e-01,-1.480000e-02,,
+3.061867e+00,+4.502667e-01,+1.226667e-02,,
+3.086667e+00,+4.480000e-01,-3.466667e-03,,
+3.059600e+00,+4.344000e-01,+3.026667e-02,,
+3.079867e+00,+4.141333e-01,+3.200000e-03,,
+3.061867e+00,+4.006667e-01,+1.680000e-02,,
+3.070800e+00,+3.961333e-01,+1.453333e-02,,
+3.068533e+00,+3.893333e-01,+2.800000e-02,,
+3.091067e+00,+3.826667e-01,+1.000000e-02,,
+3.070800e+00,+3.668000e-01,+1.680000e-02,,
+3.084400e+00,+3.645333e-01,-1.026667e-02,,
+3.077600e+00,+3.804000e-01,+1.906667e-02,,
+3.082133e+00,+3.826667e-01,+1.226667e-02,,
+3.059600e+00,+3.826667e-01,+2.346667e-02,,
+3.084400e+00,+3.870667e-01,-1.200000e-03,,
+3.059600e+00,+3.916000e-01,+2.573333e-02,,
+3.097867e+00,+3.961333e-01,-1.706667e-02,,
+3.070800e+00,+3.916000e-01,+2.800000e-02,,
+3.091067e+00,+3.848000e-01,-2.160000e-02,,
+3.066400e+00,+3.893333e-01,+3.026667e-02,,
+3.082133e+00,+3.826667e-01,+1.000000e-02,,
+3.075333e+00,+3.781333e-01,+3.026667e-02,,
+3.084400e+00,+3.736000e-01,+7.733333e-03,,
+3.070800e+00,+3.601333e-01,+2.346667e-02,,
+3.091067e+00,+3.578667e-01,+3.200000e-03,,
+3.066400e+00,+3.601333e-01,+1.680000e-02,,
+3.093333e+00,+3.442667e-01,+7.733333e-03,,
+3.059600e+00,+3.488000e-01,+2.800000e-02,,
+3.070800e+00,+3.420000e-01,+1.226667e-02,,
+3.070800e+00,+3.330667e-01,+1.680000e-02,,
+3.093333e+00,+3.217333e-01,-1.200000e-03,,
+3.059600e+00,+3.330667e-01,+2.573333e-02,,
+3.075333e+00,+3.149333e-01,-8.000000e-03,,
+3.073067e+00,+3.105333e-01,+5.466667e-03,,
+3.093333e+00,+3.037333e-01,-1.480000e-02,,
+3.066400e+00,+2.946667e-01,+5.466667e-03,,
+3.093333e+00,+2.992000e-01,-5.733334e-03,,
+3.061867e+00,+2.946667e-01,+2.800000e-02,,
+3.079867e+00,+2.880000e-01,-1.200000e-03,,
+3.075333e+00,+2.924000e-01,+2.133333e-02,,
+3.079867e+00,+2.992000e-01,+3.200000e-03,,
+3.066400e+00,+2.766667e-01,+2.133333e-02,,
+3.084400e+00,+2.632000e-01,-8.000000e-03,,
+3.075333e+00,+2.766667e-01,+2.346667e-02,,
+3.088800e+00,+2.766667e-01,-1.480000e-02,,
+3.064133e+00,+2.518667e-01,+2.133333e-02,,
+3.082133e+00,+2.698667e-01,+7.733333e-03,,
+3.066400e+00,+2.496000e-01,+2.346667e-02,,
+3.079867e+00,+2.541333e-01,+7.733333e-03,,
+3.064133e+00,+2.496000e-01,+2.800000e-02,,
+3.091067e+00,+2.564000e-01,-1.480000e-02,,
+3.066400e+00,+2.361333e-01,+1.906667e-02,,
+3.082133e+00,+2.338667e-01,-1.026667e-02,,
+3.066400e+00,+2.428000e-01,+2.573333e-02,,
+3.086667e+00,+2.428000e-01,-8.000000e-03,,
+3.079867e+00,+2.428000e-01,+1.226667e-02,,
+3.093333e+00,+2.338667e-01,-8.000000e-03,,
+3.068533e+00,+2.338667e-01,+1.906667e-02,,
+3.091067e+00,+2.225333e-01,-1.480000e-02,,
+3.077600e+00,+2.180000e-01,+2.346667e-02,,
+3.095600e+00,+2.202667e-01,-1.933333e-02,,
+3.079867e+00,+2.090667e-01,+1.680000e-02,,
+3.088800e+00,+2.158667e-01,+1.000000e-02,,
+3.070800e+00,+2.180000e-01,+2.800000e-02,,
+3.091067e+00,+2.113333e-01,+1.000000e-02,,
+3.070800e+00,+2.090667e-01,+2.133333e-02,,
+3.084400e+00,+2.045333e-01,+7.733333e-03,,
+3.070800e+00,+2.068000e-01,+1.680000e-02,,
+3.088800e+00,+2.000000e-01,-1.026667e-02,,
+3.084400e+00,+1.977333e-01,+2.573333e-02,,
+3.109067e+00,+2.000000e-01,-3.466667e-03,,
+3.070800e+00,+1.910667e-01,+3.253333e-02,,
+3.091067e+00,+1.888000e-01,+1.453333e-02,,
+3.082133e+00,+1.865333e-01,+2.800000e-02,,
+3.097867e+00,+1.865333e-01,+9.333334e-04,,
+3.086667e+00,+1.797333e-01,+2.133333e-02,,
+3.106933e+00,+1.774667e-01,-1.933333e-02,,
+3.082133e+00,+1.842667e-01,+1.906667e-02,,
+3.093333e+00,+1.706667e-01,-1.706667e-02,,
+3.079867e+00,+1.706667e-01,+2.573333e-02,,
+3.091067e+00,+1.729333e-01,+9.333334e-04,,
+3.070800e+00,+1.594667e-01,+2.346667e-02,,
+3.093333e+00,+1.729333e-01,-1.200000e-03,,
+3.084400e+00,+1.684000e-01,+3.253333e-02,,
+3.093333e+00,+1.617333e-01,-1.200000e-03,,
+3.077600e+00,+1.729333e-01,+1.226667e-02,,
+3.088800e+00,+1.662667e-01,+5.466667e-03,,
+3.075333e+00,+1.640000e-01,+2.346667e-02,,
+3.082133e+00,+1.572000e-01,+3.200000e-03,,
+3.079867e+00,+1.594667e-01,+2.133333e-02,,
+3.095600e+00,+1.549333e-01,+1.226667e-02,,
+3.075333e+00,+1.526667e-01,+1.000000e-02,,
+3.091067e+00,+1.526667e-01,-1.480000e-02,,
+3.079867e+00,+1.481333e-01,+2.346667e-02,,
+3.086667e+00,+1.526667e-01,-1.026667e-02,,
+3.068533e+00,+1.458667e-01,+2.133333e-02,,
+3.102400e+00,+1.369333e-01,-8.000000e-03,,
+3.079867e+00,+1.572000e-01,+3.253333e-02,,
+3.093333e+00,+1.437333e-01,+1.453333e-02,,
+3.097867e+00,+1.481333e-01,+2.800000e-02,,
+3.086667e+00,+1.346667e-01,+1.680000e-02,,
+3.086667e+00,+1.346667e-01,+2.800000e-02,,
+3.097867e+00,+1.392000e-01,-1.200000e-03,,
+3.079867e+00,+1.369333e-01,+2.133333e-02,,
+3.084400e+00,+1.346667e-01,-1.480000e-02,,
+3.070800e+00,+1.392000e-01,+2.573333e-02,,
+3.086667e+00,+1.324000e-01,+5.466667e-03,,
+3.084400e+00,+1.369333e-01,+1.680000e-02,,
+3.091067e+00,+1.166667e-01,-1.200000e-03,,
+3.075333e+00,+1.233333e-01,+1.680000e-02,,
+3.109067e+00,+1.121333e-01,-1.026667e-02,,
+3.082133e+00,+1.121333e-01,+2.573333e-02,,
+3.095600e+00,+1.210667e-01,-8.000000e-03,,
+3.075333e+00,+1.144000e-01,+2.346667e-02,,
+3.093333e+00,+1.121333e-01,-2.160000e-02,,
+3.077600e+00,+1.189333e-01,+2.133333e-02,,
+3.088800e+00,+1.166667e-01,-8.000000e-03,,
+3.088800e+00,+1.144000e-01,+2.346667e-02,,
+3.104667e+00,+1.144000e-01,-1.026667e-02,,
+3.079867e+00,+1.166667e-01,+2.346667e-02,,
+3.097867e+00,+1.144000e-01,-3.466667e-03,,
+3.079867e+00,+1.030667e-01,+2.800000e-02,,
+3.086667e+00,+1.098667e-01,+1.000000e-02,,
+3.084400e+00,+1.076000e-01,+3.480000e-02,,
+3.093333e+00,+1.098667e-01,-5.733334e-03,,
+3.082133e+00,+1.144000e-01,+2.346667e-02,,
+3.102400e+00,+1.076000e-01,+1.226667e-02,,
+3.088800e+00,+1.121333e-01,+1.906667e-02,,
+3.106933e+00,+1.121333e-01,-1.026667e-02,,
+3.093333e+00,+1.076000e-01,+1.680000e-02,,
+3.102400e+00,+1.144000e-01,+9.333334e-04,,
+3.086667e+00,+9.626666e-02,+2.133333e-02,,
+3.104667e+00,+9.853333e-02,-8.000000e-03,,
+3.088800e+00,+9.626666e-02,+2.800000e-02,,
+3.100133e+00,+8.960000e-02,-1.200000e-03,,
+3.086667e+00,+9.186666e-02,+2.573333e-02,,
+3.106933e+00,+1.121333e-01,-1.200000e-03,,
+3.095600e+00,+1.008000e-01,+1.680000e-02,,
+3.106933e+00,+8.960000e-02,-2.386667e-02,,
+3.086667e+00,+9.186666e-02,+2.346667e-02,,
+3.093333e+00,+8.960000e-02,-5.733334e-03,,
+3.095600e+00,+8.506667e-02,+2.133333e-02,,
+3.102400e+00,+7.826667e-02,+9.333334e-04,,
+3.091067e+00,+9.626666e-02,+1.453333e-02,,
+3.100133e+00,+8.280000e-02,-5.733334e-03,,
+3.088800e+00,+9.186666e-02,+1.906667e-02,,
+3.097867e+00,+8.053333e-02,+5.466667e-03,,
+3.084400e+00,+7.160000e-02,+2.800000e-02,,
+3.093333e+00,+8.960000e-02,+5.466667e-03,,
+3.086667e+00,+8.506667e-02,+2.800000e-02,,
+3.097867e+00,+8.733334e-02,+7.733333e-03,,
+3.082133e+00,+8.960000e-02,+1.680000e-02,,
+3.100133e+00,+8.053333e-02,-1.026667e-02,,
+3.082133e+00,+8.733334e-02,+2.800000e-02,,
+3.088800e+00,+7.373334e-02,+1.000000e-02,,
+3.084400e+00,+7.373334e-02,+1.680000e-02,,
+3.109067e+00,+7.373334e-02,-5.733334e-03,,
+3.079867e+00,+7.160000e-02,+2.346667e-02,,
+3.086667e+00,+8.053333e-02,+1.000000e-02,,
+3.079867e+00,+7.826667e-02,+1.680000e-02,,
+3.097867e+00,+7.826667e-02,-8.000000e-03,,
+3.091067e+00,+7.600000e-02,+2.133333e-02,,
+3.104667e+00,+7.600000e-02,+5.466667e-03,,
+3.093333e+00,+6.933334e-02,+3.253333e-02,,
+3.100133e+00,+6.706667e-02,-5.733334e-03,,
+3.088800e+00,+6.253333e-02,+1.680000e-02,,
+3.111333e+00,+6.706667e-02,-8.000000e-03,,
+3.093333e+00,+6.706667e-02,+2.133333e-02,,
+3.102400e+00,+5.800000e-02,+1.906667e-02,,
+3.093333e+00,+6.253333e-02,+3.253333e-02,,
+3.104667e+00,+7.826667e-02,-1.200000e-03,,
+3.091067e+00,+6.480000e-02,+2.133333e-02,,
+3.109067e+00,+7.826667e-02,-8.000000e-03,,
+3.079867e+00,+6.933334e-02,+1.906667e-02,,
+3.104667e+00,+6.480000e-02,+1.906667e-02,,
+3.086667e+00,+6.253333e-02,+1.453333e-02,,
+3.097867e+00,+7.373334e-02,-1.480000e-02,,
+3.086667e+00,+5.800000e-02,+1.906667e-02,,
+3.102400e+00,+6.933334e-02,-1.480000e-02,,
+3.088800e+00,+5.800000e-02,+1.453333e-02,,
+3.093333e+00,+6.253333e-02,-8.000000e-03,,
+3.086667e+00,+6.253333e-02,+2.133333e-02,,
+3.104667e+00,+5.800000e-02,-3.466667e-03,,
+3.086667e+00,+6.480000e-02,+1.226667e-02,,
+3.109067e+00,+5.573333e-02,-8.000000e-03,,
+3.100133e+00,+5.800000e-02,+1.680000e-02,,
+3.097867e+00,+6.253333e-02,+5.466667e-03,,
+3.088800e+00,+4.680000e-02,+2.133333e-02,,
+3.102400e+00,+6.026667e-02,-1.480000e-02,,
