Time(s),CH1V,CH2V,CH3V
-7.900000e-03,1.586667e+00,1.992133e+00,1.281333e+00
-7.880000e-03,1.638533e+00,2.003333e+00,1.290400e+00
-7.860000e-03,1.622800e+00,2.037200e+00,1.247600e+00
-7.840000e-03,1.604800e+00,2.028133e+00,1.270133e+00
-7.820000e-03,1.555200e+00,2.057467e+00,1.292667e+00
-7.800000e-03,1.562000e+00,2.037200e+00,1.301600e+00
-7.780000e-03,1.575467e+00,2.070933e+00,1.279067e+00
-7.760000e-03,1.525867e+00,2.062000e+00,1.301600e+00
-7.740000e-03,1.582267e+00,2.043867e+00,1.348933e+00
-7.720000e-03,1.537200e+00,2.068667e+00,1.333200e+00
-7.700000e-03,1.523600e+00,2.100267e+00,1.319733e+00
-7.680000e-03,1.523600e+00,2.046133e+00,1.326400e+00
-7.660000e-03,1.501200e+00,2.064267e+00,1.308400e+00
-7.640000e-03,1.539467e+00,2.098000e+00,1.346667e+00
-7.620000e-03,1.521467e+00,2.109333e+00,1.432400e+00
-7.600000e-03,1.469600e+00,2.107067e+00,1.376000e+00
-7.580000e-03,1.435867e+00,2.028133e+00,1.403067e+00
-7.560000e-03,1.451600e+00,2.037200e+00,1.385067e+00
-7.540000e-03,1.451600e+00,2.050667e+00,1.418800e+00
-7.520000e-03,1.456133e+00,2.082267e+00,1.464000e+00
-7.500000e-03,1.431333e+00,2.070933e+00,1.461733e+00
-7.480000e-03,1.386267e+00,2.007867e+00,1.434667e+00
-7.460000e-03,1.366000e+00,2.030400e+00,1.439200e+00
-7.440000e-03,1.431333e+00,2.034933e+00,1.497733e+00
-7.420000e-03,1.420000e+00,2.064267e+00,1.527067e+00
-7.400000e-03,1.359200e+00,1.998800e+00,1.531600e+00
-7.380000e-03,1.379467e+00,2.025867e+00,1.518000e+00
-7.360000e-03,1.368267e+00,2.034933e+00,1.513600e+00
-7.340000e-03,1.359200e+00,2.003333e+00,1.536133e+00
-7.320000e-03,1.424533e+00,2.012400e+00,1.574400e+00
-7.300000e-03,1.338933e+00,2.012400e+00,1.542800e+00
-7.280000e-03,1.314267e+00,1.974000e+00,1.583467e+00
-7.260000e-03,1.336800e+00,1.976267e+00,1.594667e+00
-7.240000e-03,1.350267e+00,1.983067e+00,1.630800e+00
-7.220000e-03,1.363733e+00,2.007867e+00,1.666800e+00
-7.200000e-03,1.323200e+00,1.980800e+00,1.664533e+00
-7.180000e-03,1.316533e+00,1.904133e+00,1.662267e+00
-7.160000e-03,1.336800e+00,1.922267e+00,1.651067e+00
-7.140000e-03,1.312000e+00,1.969600e+00,1.639733e+00
-7.120000e-03,1.334533e+00,1.928933e+00,1.714133e+00
-7.100000e-03,1.278133e+00,1.892933e+00,1.702933e+00
-7.080000e-03,1.325467e+00,1.870400e+00,1.678133e+00
-7.060000e-03,1.323200e+00,1.897467e+00,1.669067e+00
-7.040000e-03,1.314267e+00,1.890667e+00,1.705200e+00
-7.020000e-03,1.305200e+00,1.863600e+00,1.691600e+00
-7.000000e-03,1.262400e+00,1.854533e+00,1.777333e+00
-6.980000e-03,1.307467e+00,1.859067e+00,1.781733e+00
-6.960000e-03,1.325467e+00,1.874933e+00,1.761467e+00
-6.940000e-03,1.300667e+00,1.852267e+00,1.752533e+00
-6.920000e-03,1.307467e+00,1.816267e+00,1.772800e+00
-6.900000e-03,1.327733e+00,1.820800e+00,1.786267e+00
-6.880000e-03,1.325467e+00,1.820800e+00,1.858400e+00
-6.860000e-03,1.336800e+00,1.796000e+00,1.781733e+00
-6.840000e-03,1.305200e+00,1.793733e+00,1.856133e+00
-6.820000e-03,1.314267e+00,1.800533e+00,1.858400e+00
-6.800000e-03,1.314267e+00,1.771200e+00,1.811067e+00
-6.780000e-03,1.298400e+00,1.782400e+00,1.865200e+00
-6.760000e-03,1.318667e+00,1.766667e+00,1.858400e+00
-6.740000e-03,1.291733e+00,1.773467e+00,1.835867e+00
-6.720000e-03,1.282667e+00,1.694533e+00,1.876400e+00
-6.700000e-03,1.312000e+00,1.690000e+00,1.874267e+00
-6.680000e-03,1.312000e+00,1.732800e+00,1.898933e+00
-6.660000e-03,1.357067e+00,1.672000e+00,1.898933e+00
-6.640000e-03,1.302933e+00,1.750933e+00,1.910267e+00
-6.620000e-03,1.320933e+00,1.672000e+00,1.903467e+00
-6.600000e-03,1.338933e+00,1.606667e+00,1.867467e+00
-6.580000e-03,1.320933e+00,1.705867e+00,1.959867e+00
-6.560000e-03,1.381733e+00,1.667467e+00,1.905733e+00
-6.540000e-03,1.312000e+00,1.649467e+00,1.921600e+00
-6.520000e-03,1.363733e+00,1.622400e+00,1.966667e+00
-6.500000e-03,1.354800e+00,1.579600e+00,1.921600e+00
-6.480000e-03,1.370533e+00,1.572800e+00,1.977867e+00
-6.460000e-03,1.363733e+00,1.584133e+00,1.937333e+00
-6.440000e-03,1.354800e+00,1.550267e+00,1.955333e+00
-6.420000e-03,1.422267e+00,1.563733e+00,2.002667e+00
-6.400000e-03,1.402000e+00,1.568267e+00,1.977867e+00
-6.380000e-03,1.390800e+00,1.552533e+00,2.004933e+00
-6.360000e-03,1.368267e+00,1.563733e+00,2.011733e+00
-6.340000e-03,1.368267e+00,1.561600e+00,2.009467e+00
-6.320000e-03,1.424533e+00,1.478133e+00,2.011733e+00
-6.300000e-03,1.424533e+00,1.480400e+00,2.002667e+00
-6.280000e-03,1.447067e+00,1.475867e+00,1.962133e+00
-6.260000e-03,1.384000e+00,1.487200e+00,1.991467e+00
-6.240000e-03,1.413333e+00,1.480400e+00,2.014000e+00
-6.220000e-03,1.438133e+00,1.473600e+00,2.022933e+00
-6.200000e-03,1.296267e+00,1.365467e+00,1.966667e+00
-6.180000e-03,1.465067e+00,1.462400e+00,1.946400e+00
-6.160000e-03,1.476400e+00,1.435333e+00,2.027467e+00
-6.140000e-03,1.492133e+00,1.469067e+00,1.986933e+00
-6.120000e-03,1.541733e+00,1.430800e+00,1.993733e+00
-6.100000e-03,1.519200e+00,1.406000e+00,1.991467e+00
-6.080000e-03,1.476400e+00,1.426267e+00,1.923733e+00
-6.060000e-03,1.476400e+00,1.401467e+00,1.995867e+00
-6.040000e-03,1.562000e+00,1.381200e+00,2.014000e+00
-6.020000e-03,1.591200e+00,1.396933e+00,2.007200e+00
-6.000000e-03,1.593467e+00,1.372133e+00,1.946400e+00
-5.980000e-03,1.591200e+00,1.385733e+00,1.910267e+00
-5.960000e-03,1.566400e+00,1.340667e+00,1.953067e+00
-5.940000e-03,1.593467e+00,1.367733e+00,1.968933e+00
-5.920000e-03,1.683600e+00,1.347333e+00,2.002667e+00
-5.900000e-03,1.645333e+00,1.309067e+00,1.926000e+00
-5.880000e-03,1.634000e+00,1.354133e+00,1.894533e+00
-5.860000e-03,1.625067e+00,1.322533e+00,1.944133e+00
-5.840000e-03,1.706133e+00,1.315867e+00,1.883200e+00
-5.820000e-03,1.744400e+00,1.342933e+00,1.955333e+00
-5.800000e-03,1.724133e+00,1.275200e+00,1.926000e+00
-5.780000e-03,1.742133e+00,1.309067e+00,1.917067e+00
-5.760000e-03,1.692533e+00,1.266267e+00,1.948533e+00
-5.740000e-03,1.712800e+00,1.311333e+00,1.903467e+00
-5.720000e-03,1.791600e+00,1.313600e+00,1.932800e+00
-5.700000e-03,1.784933e+00,1.216667e+00,1.908000e+00
-5.680000e-03,1.757867e+00,1.322533e+00,1.921600e+00
-5.660000e-03,1.760133e+00,1.254933e+00,1.928267e+00
-5.640000e-03,1.807467e+00,1.236933e+00,1.905733e+00
-5.620000e-03,1.827733e+00,1.327067e+00,1.912533e+00
-5.600000e-03,1.800667e+00,1.221200e+00,1.905733e+00
-5.580000e-03,1.861467e+00,1.250400e+00,1.865200e+00
-5.560000e-03,1.782667e+00,1.246000e+00,1.858400e+00
-5.540000e-03,1.818667e+00,1.207600e+00,1.908000e+00
-5.520000e-03,1.850267e+00,1.221200e+00,1.838133e+00
-5.500000e-03,1.841200e+00,1.223467e+00,1.840400e+00
-5.480000e-03,1.879467e+00,1.232400e+00,1.865200e+00
-5.460000e-03,1.823200e+00,1.259467e+00,1.822400e+00
-5.440000e-03,1.906533e+00,1.191867e+00,1.766000e+00
-5.420000e-03,1.888533e+00,1.225733e+00,1.781733e+00
-5.400000e-03,1.911067e+00,1.198667e+00,1.754667e+00
-5.380000e-03,1.944800e+00,1.221200e+00,1.793067e+00
-5.360000e-03,1.893067e+00,1.264000e+00,1.795333e+00
-5.340000e-03,1.924533e+00,1.234667e+00,1.763733e+00
-5.320000e-03,1.931333e+00,1.216667e+00,1.743467e+00
-5.300000e-03,1.920000e+00,1.261733e+00,1.705200e+00
-5.280000e-03,1.978533e+00,1.223467e+00,1.754667e+00
-5.260000e-03,1.942533e+00,1.277467e+00,1.698400e+00
-5.240000e-03,1.956000e+00,1.221200e+00,1.689333e+00
-5.220000e-03,1.967333e+00,1.236933e+00,1.664533e+00
-5.200000e-03,2.023600e+00,1.236933e+00,1.599200e+00
