CH1V,CH2V,CH3V,t0 =-5.000000e-05, tInc = 3.200000e-09,
+1.431333e+00,+3.804000e-01,+5.466667e-03,,
+1.413333e+00,+3.938667e-01,+7.733333e-03,,
+1.433600e+00,+3.916000e-01,-1.253333e-02,,
+1.422267e+00,+3.826667e-01,+7.733333e-03,,
+1.426800e+00,+3.870667e-01,+9.333334e-04,,
+1.411067e+00,+3.893333e-01,+2.573333e-02,,
+1.424533e+00,+3.736000e-01,+1.000000e-02,,
+1.431333e+00,+3.736000e-01,+1.000000e-02,,
+1.440400e+00,+3.916000e-01,+5.466667e-03,,
+1.417867e+00,+3.736000e-01,+1.000000e-02,,
+1.424533e+00,+3.848000e-01,-1.480000e-02,,
+1.411067e+00,+3.804000e-01,+3.026667e-02,,
+1.420000e+00,+3.690667e-01,+9.333334e-04,,
+1.408800e+00,+3.713333e-01,+2.346667e-02,,
+1.426800e+00,+3.804000e-01,+5.466667e-03,,
+1.408800e+00,+3.690667e-01,+9.333334e-04,,
+1.431333e+00,+3.713333e-01,+9.333334e-04,,
+1.413333e+00,+3.781333e-01,+1.226667e-02,,
+1.424533e+00,+3.622667e-01,+9.333334e-04,,
+1.413333e+00,+3.533333e-01,+1.000000e-02,,
+1.429067e+00,+3.622667e-01,-5.733334e-03,,
+1.408800e+00,+3.556000e-01,+1.226667e-02,,
+1.426800e+00,+3.736000e-01,-1.480000e-02,,
+1.404267e+00,+3.601333e-01,+3.026667e-02,,
+1.417867e+00,+3.668000e-01,+1.226667e-02,,
+1.402000e+00,+3.713333e-01,+2.346667e-02,,
+1.404267e+00,+3.622667e-01,+1.906667e-02,,
+1.406533e+00,+3.713333e-01,+5.466667e-03,,
+1.408800e+00,+3.690667e-01,+5.466667e-03,,
+1.404267e+00,+3.622667e-01,+1.226667e-02,,
+1.413333e+00,+3.645333e-01,-1.026667e-02,,
+1.399733e+00,+3.713333e-01,+7.733333e-03,,
+1.402000e+00,+3.601333e-01,+5.466667e-03,,
+1.386267e+00,+3.668000e-01,+9.333334e-04,,
+1.399733e+00,+3.601333e-01,-2.600000e-02,,
+1.402000e+00,+3.622667e-01,+5.466667e-03,,
+1.413333e+00,+3.420000e-01,-1.026667e-02,,
+1.386267e+00,+3.601333e-01,+1.226667e-02,,
+1.397600e+00,+3.622667e-01,+9.333334e-04,,
+1.393067e+00,+3.601333e-01,+9.333334e-04,,
+1.399733e+00,+3.533333e-01,+2.133333e-02,,
+1.386267e+00,+3.601333e-01,+7.733333e-03,,
+1.408800e+00,+3.533333e-01,-5.733334e-03,,
+1.381733e+00,+3.420000e-01,+1.680000e-02,,
+1.402000e+00,+3.488000e-01,+9.333334e-04,,
+1.390800e+00,+3.465333e-01,+1.226667e-02,,
+1.406533e+00,+3.533333e-01,-8.000000e-03,,
+1.390800e+00,+3.556000e-01,+7.733333e-03,,
+1.408800e+00,+3.556000e-01,-1.480000e-02,,
+1.384000e+00,+3.533333e-01,+1.906667e-02,,
+1.397600e+00,+3.420000e-01,+1.906667e-02,,
+1.390800e+00,+3.488000e-01,+1.226667e-02,,
+1.393067e+00,+3.374667e-01,+1.453333e-02,,
+1.363733e+00,+3.420000e-01,+1.226667e-02,,
+1.390800e+00,+3.442667e-01,+5.466667e-03,,
+1.359200e+00,+3.465333e-01,+1.000000e-02,,
+1.386267e+00,+3.374667e-01,-8.000000e-03,,
+1.388533e+00,+3.442667e-01,+1.226667e-02,,
+1.390800e+00,+3.488000e-01,-1.200000e-03,,
+1.370533e+00,+3.420000e-01,+1.000000e-02,,
+1.393067e+00,+3.420000e-01,+9.333334e-04,,
+1.372800e+00,+3.374667e-01,+1.226667e-02,,
+1.381733e+00,+3.488000e-01,-8.000000e-03,,
+1.366000e+00,+3.285334e-01,+1.680000e-02,,
+1.381733e+00,+3.330667e-01,+3.200000e-03,,
+1.379467e+00,+3.374667e-01,+2.133333e-02,,
+1.384000e+00,+3.397333e-01,+1.680000e-02,,
+1.368267e+00,+3.330667e-01,+5.466667e-03,,
+1.390800e+00,+3.420000e-01,-1.480000e-02,,
+1.363733e+00,+3.285334e-01,+1.000000e-02,,
+1.388533e+00,+3.330667e-01,-2.160000e-02,,
+1.368267e+00,+3.240000e-01,+1.453333e-02,,
+1.379467e+00,+3.240000e-01,+5.466667e-03,,
+1.366000e+00,+3.262667e-01,+1.453333e-02,,
+1.381733e+00,+3.308000e-01,-5.733334e-03,,
+1.359200e+00,+3.262667e-01,+2.133333e-02,,
+1.375067e+00,+3.194667e-01,+1.226667e-02,,
+1.359200e+00,+3.262667e-01,+1.680000e-02,,
+1.366000e+00,+3.240000e-01,+1.906667e-02,,
+1.370533e+00,+3.240000e-01,+1.453333e-02,,
+1.375067e+00,+3.308000e-01,-1.253333e-02,,
+1.361467e+00,+3.262667e-01,+7.733333e-03,,
+1.381733e+00,+3.285334e-01,-1.253333e-02,,
+1.363733e+00,+3.262667e-01,+1.680000e-02,,
+1.375067e+00,+3.149333e-01,-8.000000e-03,,
+1.363733e+00,+3.126667e-01,+1.226667e-02,,
+1.372800e+00,+3.194667e-01,+1.906667e-02,,
+1.352533e+00,+3.060000e-01,+1.680000e-02,,
+1.370533e+00,+3.194667e-01,-1.480000e-02,,
+1.352533e+00,+3.194667e-01,-1.200000e-03,,
+1.379467e+00,+3.172000e-01,+7.733333e-03,,
+1.338933e+00,+3.105333e-01,+2.800000e-02,,
+1.366000e+00,+3.172000e-01,+5.466667e-03,,
+1.352533e+00,+3.105333e-01,+7.733333e-03,,
+1.368267e+00,+3.149333e-01,-1.933333e-02,,
+1.357067e+00,+3.082667e-01,-1.200000e-03,,
+1.363733e+00,+3.082667e-01,-1.026667e-02,,
+1.341200e+00,+3.172000e-01,+2.800000e-02,,
+1.354800e+00,+2.992000e-01,+1.226667e-02,,
+1.348000e+00,+2.924000e-01,+2.800000e-02,,
+1.352533e+00,+3.126667e-01,+1.226667e-02,,
+1.336800e+00,+3.037333e-01,+7.733333e-03,,
+1.359200e+00,+3.105333e-01,+3.200000e-03,,
+1.325467e+00,+3.060000e-01,+2.800000e-02,,
+1.345733e+00,+2.992000e-01,+3.200000e-03,,
+1.341200e+00,+3.037333e-01,+1.226667e-02,,
+1.352533e+00,+3.060000e-01,-5.733334e-03,,
+1.336800e+00,+2.992000e-01,+1.453333e-02,,
+1.352533e+00,+3.037333e-01,-1.200000e-03,,
+1.336800e+00,+3.060000e-01,+2.133333e-02,,
+1.348000e+00,+3.037333e-01,+3.200000e-03,,
+1.327733e+00,+2.924000e-01,+2.346667e-02,,
+1.350267e+00,+3.014667e-01,+5.466667e-03,,
+1.334533e+00,+2.992000e-01,+7.733333e-03,,
+1.345733e+00,+2.969333e-01,+5.466667e-03,,
+1.334533e+00,+2.946667e-01,+1.680000e-02,,
+1.352533e+00,+2.969333e-01,-8.000000e-03,,
+1.334533e+00,+2.946667e-01,+1.000000e-02,,
+1.341200e+00,+2.969333e-01,+1.680000e-02,,
+1.312000e+00,+2.992000e-01,+1.226667e-02,,
+1.341200e+00,+2.969333e-01,+9.333334e-04,,
+1.318667e+00,+2.901333e-01,+1.000000e-02,,
+1.341200e+00,+2.880000e-01,-1.200000e-03,,
+1.320933e+00,+2.834667e-01,+3.480000e-02,,
+1.325467e+00,+2.901333e-01,+2.573333e-02,,
+1.320933e+00,+2.880000e-01,+2.800000e-02,,
+1.332267e+00,+2.880000e-01,+1.680000e-02,,
+1.325467e+00,+2.676000e-01,+9.333334e-04,,
+1.341200e+00,+2.946667e-01,+5.466667e-03,,
+1.323200e+00,+2.857333e-01,+5.466667e-03,,
+1.332267e+00,+2.812000e-01,+3.200000e-03,,
+1.309733e+00,+2.789333e-01,+1.226667e-02,,
+1.341200e+00,+2.698667e-01,-1.480000e-02,,
+1.316533e+00,+2.766667e-01,+1.680000e-02,,
+1.336800e+00,+2.857333e-01,-8.000000e-03,,
+1.314267e+00,+2.880000e-01,+1.226667e-02,,
+1.330000e+00,+2.834667e-01,+1.680000e-02,,
+1.309733e+00,+2.766667e-01,+3.200000e-03,,
+1.320933e+00,+2.766667e-01,-1.200000e-03,,
+1.309733e+00,+2.721334e-01,+1.680000e-02,,
+1.327733e+00,+2.698667e-01,-1.200000e-03,,
+1.309733e+00,+2.721334e-01,+5.466667e-03,,
+1.316533e+00,+2.676000e-01,-3.466667e-03,,
+1.312000e+00,+2.766667e-01,+5.466667e-03,,
+1.323200e+00,+2.744000e-01,-1.200000e-03,,
+1.302933e+00,+2.609333e-01,+1.680000e-02,,
+1.314267e+00,+2.609333e-01,+1.000000e-02,,
+1.296267e+00,+2.653333e-01,-3.466667e-03,,
+1.312000e+00,+2.721334e-01,-1.253333e-02,,
+1.314267e+00,+2.496000e-01,+1.226667e-02,,
+1.316533e+00,+2.564000e-01,-8.000000e-03,,
+1.296267e+00,+2.632000e-01,+9.333334e-04,,
+1.320933e+00,+2.609333e-01,-5.733334e-03,,
+1.298400e+00,+2.609333e-01,+2.133333e-02,,
+1.309733e+00,+2.564000e-01,-1.253333e-02,,
+1.300667e+00,+2.632000e-01,+7.733333e-03,,
+1.314267e+00,+2.653333e-01,-1.026667e-02,,
+1.296267e+00,+2.632000e-01,+1.000000e-02,,
+1.302933e+00,+2.653333e-01,-1.933333e-02,,
+1.300667e+00,+2.586667e-01,+1.226667e-02,,
+1.312000e+00,+2.541333e-01,-1.706667e-02,,
+1.291733e+00,+2.496000e-01,+5.466667e-03,,
+1.289467e+00,+2.632000e-01,+1.000000e-02,,
+1.287200e+00,+2.609333e-01,+1.226667e-02,,
+1.298400e+00,+2.564000e-01,+7.733333e-03,,
+1.282667e+00,+2.473333e-01,+1.226667e-02,,
+1.300667e+00,+2.541333e-01,-3.466667e-03,,
+1.291733e+00,+2.428000e-01,+1.000000e-02,,
+1.302933e+00,+2.405333e-01,-5.733334e-03,,
+1.291733e+00,+2.564000e-01,+5.466667e-03,,
+1.300667e+00,+2.541333e-01,-1.933333e-02,,
+1.282667e+00,+2.450667e-01,+1.226667e-02,,
+1.296267e+00,+2.496000e-01,+1.906667e-02,,
+1.280400e+00,+2.428000e-01,-1.200000e-03,,
+1.291733e+00,+2.564000e-01,-8.000000e-03,,
+1.282667e+00,+2.473333e-01,-3.466667e-03,,
